Column 1	Latitude [dec degrees]
Column 2	Longitude [dec degrees]
Column 3	Velocity in N-S direction [m/a]
Column 4	Velocity in W-E direction [m/a]
Column 5	Uncertainty of velocity in N-S direction [m/a]
Column 6	Uncertainty of velocity in W-E direction [m/a]

-4.0	-63.0	0.0125	-0.0037	0.0001	0.0004
-4.0	-62.0	0.0125	-0.0038	0.0001	0.0000
-4.0	-61.0	0.0126	-0.0038	0.0001	0.0000
-4.0	-60.0	0.0127	-0.0036	0.0000	0.0002
-4.0	-59.0	0.0127	-0.0036	0.0000	0.0002
-4.0	-58.0	0.0126	-0.0033	0.0002	0.0003
-4.0	-57.0	0.0126	-0.0034	0.0002	0.0003
-4.0	-56.0	0.0126	-0.0035	0.0001	0.0004
-4.0	-55.0	0.0126	-0.0035	0.0001	0.0004
-4.0	-54.0	0.0124	-0.0035	0.0004	0.0004
-4.0	-53.0	0.0124	-0.0035	0.0004	0.0004
-4.0	-52.0	0.0125	-0.0036	0.0004	0.0004
-4.0	-51.0	0.0124	-0.0035	0.0009	0.0004
-4.0	-50.0	0.0126	-0.0036	0.0011	0.0004
-4.0	-49.0	0.0128	-0.0038	0.0011	0.0003
-4.0	-48.0	0.0129	-0.0038	0.0011	0.0003
-4.0	-47.0	0.0133	-0.0039	0.0003	0.0001
-4.0	-46.0	0.0134	-0.0040	0.0003	0.0000
-4.0	-45.0	0.0133	-0.0039	0.0002	0.0001
-4.0	-44.0	0.0132	-0.0040	0.0002	0.0001
-4.0	-43.0	0.0132	-0.0040	0.0002	0.0001
-4.0	-42.0	0.0132	-0.0042	0.0003	0.0004
-4.0	-41.0	0.0130	-0.0045	0.0004	0.0005
-4.0	-40.0	0.0131	-0.0046	0.0004	0.0004
-4.0	-39.0	0.0131	-0.0045	0.0004	0.0004
-4.0	-38.0	0.0137	-0.0043	0.0014	0.0003
-5.0	-81.0	0.0056	-0.0034	0.0021	0.0033
-5.0	-80.0	0.0057	-0.0034	0.0021	0.0033
-5.0	-79.0	0.0069	-0.0044	0.0023	0.0024
-5.0	-78.0	0.0096	-0.0040	0.0035	0.0014
-5.0	-77.0	0.0099	-0.0033	0.0032	0.0013
-5.0	-76.0	0.0103	-0.0037	0.0040	0.0015
-5.0	-75.0	0.0110	-0.0038	0.0036	0.0015
-5.0	-74.0	0.0121	-0.0028	0.0031	0.0004
-5.0	-73.0	0.0109	-0.0025	0.0015	0.0008
-5.0	-72.0	0.0110	-0.0025	0.0015	0.0008
-5.0	-71.0	0.0111	-0.0025	0.0015	0.0008
-5.0	-70.0	0.0112	-0.0026	0.0015	0.0008
-5.0	-69.0	0.0115	-0.0026	0.0013	0.0007
-5.0	-68.0	0.0124	-0.0024	0.0003	0.0008
-5.0	-67.0	0.0124	-0.0027	0.0003	0.0008
-5.0	-66.0	0.0122	-0.0033	0.0001	0.0004
-5.0	-65.0	0.0123	-0.0034	0.0001	0.0004
-5.0	-64.0	0.0124	-0.0035	0.0001	0.0004
-5.0	-63.0	0.0123	-0.0035	0.0002	0.0004
-5.0	-62.0	0.0123	-0.0037	0.0002	0.0001
-5.0	-61.0	0.0126	-0.0037	0.0001	0.0000
-5.0	-60.0	0.0127	-0.0035	0.0000	0.0002
-5.0	-59.0	0.0127	-0.0036	0.0000	0.0002
-5.0	-58.0	0.0127	-0.0034	0.0002	0.0003
-5.0	-57.0	0.0126	-0.0033	0.0002	0.0003
-5.0	-56.0	0.0127	-0.0034	0.0002	0.0004
-5.0	-55.0	0.0126	-0.0034	0.0001	0.0004
-5.0	-54.0	0.0124	-0.0035	0.0004	0.0004
-5.0	-53.0	0.0124	-0.0035	0.0004	0.0004
-5.0	-52.0	0.0125	-0.0035	0.0005	0.0004
-5.0	-51.0	0.0128	-0.0035	0.0008	0.0004
-5.0	-50.0	0.0129	-0.0035	0.0007	0.0004
-5.0	-49.0	0.0129	-0.0037	0.0008	0.0003
-5.0	-48.0	0.0132	-0.0040	0.0004	0.0004
-5.0	-47.0	0.0133	-0.0039	0.0003	0.0001
-5.0	-46.0	0.0133	-0.0043	0.0004	0.0004
-5.0	-45.0	0.0134	-0.0039	0.0003	0.0001
-5.0	-44.0	0.0131	-0.0040	0.0002	0.0001
-5.0	-43.0	0.0131	-0.0040	0.0002	0.0001
-5.0	-42.0	0.0131	-0.0041	0.0003	0.0005
-5.0	-41.0	0.0131	-0.0042	0.0003	0.0004
-5.0	-40.0	0.0131	-0.0046	0.0003	0.0003
-5.0	-39.0	0.0129	-0.0045	0.0002	0.0003
-5.0	-38.0	0.0140	-0.0043	0.0013	0.0003
-5.0	-37.0	0.0140	-0.0043	0.0013	0.0003
-5.0	-36.0	0.0137	-0.0044	0.0015	0.0003
-5.0	-35.0	0.0144	-0.0041	0.0012	0.0002
-6.0	-81.0	0.0063	-0.0027	0.0022	0.0030
-6.0	-80.0	0.0076	-0.0013	0.0007	0.0018
-6.0	-79.0	0.0076	-0.0021	0.0009	0.0010
-6.0	-78.0	0.0100	-0.0030	0.0041	0.0018
-6.0	-77.0	0.0136	-0.0027	0.0032	0.0018
-6.0	-76.0	0.0106	-0.0028	0.0036	0.0016
-6.0	-75.0	0.0121	-0.0026	0.0027	0.0004
-6.0	-74.0	0.0108	-0.0028	0.0015	0.0003
-6.0	-73.0	0.0108	-0.0028	0.0015	0.0003
-6.0	-72.0	0.0110	-0.0024	0.0015	0.0008
-6.0	-71.0	0.0111	-0.0024	0.0015	0.0008
-6.0	-70.0	0.0112	-0.0025	0.0015	0.0008
-6.0	-69.0	0.0122	-0.0023	0.0003	0.0007
-6.0	-68.0	0.0121	-0.0019	0.0006	0.0005
-6.0	-67.0	0.0124	-0.0025	0.0003	0.0008
-6.0	-66.0	0.0121	-0.0031	0.0003	0.0004
-6.0	-65.0	0.0122	-0.0034	0.0002	0.0004
-6.0	-64.0	0.0122	-0.0033	0.0002	0.0005
-6.0	-63.0	0.0122	-0.0033	0.0002	0.0005
-6.0	-62.0	0.0122	-0.0037	0.0001	0.0001
-6.0	-61.0	0.0124	-0.0037	0.0002	0.0001
-6.0	-60.0	0.0126	-0.0035	0.0002	0.0001
-6.0	-59.0	0.0127	-0.0035	0.0001	0.0001
-6.0	-58.0	0.0127	-0.0033	0.0002	0.0003
-6.0	-57.0	0.0126	-0.0032	0.0002	0.0003
-6.0	-56.0	0.0127	-0.0034	0.0002	0.0004
-6.0	-55.0	0.0124	-0.0033	0.0004	0.0004
-6.0	-54.0	0.0124	-0.0034	0.0004	0.0004
-6.0	-53.0	0.0125	-0.0034	0.0004	0.0004
-6.0	-52.0	0.0127	-0.0036	0.0006	0.0003
-6.0	-51.0	0.0129	-0.0035	0.0008	0.0004
-6.0	-50.0	0.0129	-0.0035	0.0008	0.0004
-6.0	-49.0	0.0132	-0.0041	0.0004	0.0005
-6.0	-48.0	0.0132	-0.0041	0.0004	0.0005
-6.0	-47.0	0.0132	-0.0041	0.0004	0.0005
-6.0	-46.0	0.0133	-0.0043	0.0004	0.0004
-6.0	-45.0	0.0131	-0.0042	0.0002	0.0004
-6.0	-44.0	0.0131	-0.0039	0.0002	0.0001
-6.0	-43.0	0.0131	-0.0040	0.0002	0.0001
-6.0	-42.0	0.0131	-0.0042	0.0003	0.0004
-6.0	-41.0	0.0129	-0.0040	0.0001	0.0001
-6.0	-40.0	0.0131	-0.0045	0.0003	0.0003
-6.0	-39.0	0.0139	-0.0044	0.0014	0.0003
-6.0	-38.0	0.0140	-0.0055	0.0013	0.0010
-6.0	-37.0	0.0140	-0.0051	0.0013	0.0011
-6.0	-36.0	0.0134	-0.0045	0.0014	0.0003
-6.0	-35.0	0.0132	-0.0045	0.0010	0.0004
-7.0	-80.0	0.0071	-0.0005	0.0010	0.0011
-7.0	-79.0	0.0091	-0.0005	0.0036	0.0010
-7.0	-78.0	0.0096	-0.0014	0.0039	0.0003
-7.0	-77.0	0.0101	-0.0029	0.0041	0.0018
-7.0	-76.0	0.0115	-0.0018	0.0038	0.0004
-7.0	-75.0	0.0131	-0.0023	0.0020	0.0003
-7.0	-74.0	0.0121	-0.0026	0.0027	0.0004
-7.0	-73.0	0.0113	-0.0026	0.0013	0.0003
-7.0	-72.0	0.0114	-0.0023	0.0014	0.0007
-7.0	-71.0	0.0114	-0.0023	0.0014	0.0007
-7.0	-70.0	0.0119	-0.0019	0.0006	0.0007
-7.0	-69.0	0.0119	-0.0019	0.0006	0.0007
-7.0	-68.0	0.0120	-0.0018	0.0006	0.0005
-7.0	-67.0	0.0119	-0.0025	0.0003	0.0008
-7.0	-66.0	0.0120	-0.0032	0.0002	0.0004
-7.0	-65.0	0.0121	-0.0032	0.0002	0.0004
-7.0	-64.0	0.0122	-0.0033	0.0002	0.0004
-7.0	-63.0	0.0122	-0.0036	0.0001	0.0001
-7.0	-62.0	0.0122	-0.0037	0.0001	0.0001
-7.0	-61.0	0.0123	-0.0037	0.0001	0.0001
-7.0	-60.0	0.0125	-0.0035	0.0001	0.0001
-7.0	-59.0	0.0126	-0.0034	0.0002	0.0001
-7.0	-58.0	0.0127	-0.0035	0.0002	0.0001
-7.0	-57.0	0.0128	-0.0035	0.0002	0.0002
-7.0	-56.0	0.0127	-0.0033	0.0003	0.0004
-7.0	-55.0	0.0125	-0.0033	0.0005	0.0004
-7.0	-54.0	0.0126	-0.0034	0.0006	0.0004
-7.0	-53.0	0.0127	-0.0034	0.0005	0.0003
-7.0	-52.0	0.0129	-0.0036	0.0006	0.0003
-7.0	-51.0	0.0130	-0.0035	0.0007	0.0004
-7.0	-50.0	0.0133	-0.0038	0.0004	0.0002
-7.0	-49.0	0.0132	-0.0041	0.0004	0.0005
-7.0	-48.0	0.0132	-0.0041	0.0004	0.0005
-7.0	-47.0	0.0132	-0.0042	0.0004	0.0005
-7.0	-46.0	0.0132	-0.0042	0.0004	0.0004
-7.0	-45.0	0.0131	-0.0042	0.0002	0.0004
-7.0	-44.0	0.0130	-0.0041	0.0001	0.0005
-7.0	-43.0	0.0131	-0.0043	0.0001	0.0003
-7.0	-42.0	0.0130	-0.0042	0.0001	0.0004
-7.0	-41.0	0.0130	-0.0043	0.0001	0.0004
-7.0	-40.0	0.0130	-0.0045	0.0002	0.0003
-7.0	-39.0	0.0130	-0.0044	0.0002	0.0003
-7.0	-38.0	0.0131	-0.0053	0.0001	0.0011
-7.0	-37.0	0.0130	-0.0053	0.0003	0.0011
-7.0	-36.0	0.0133	-0.0056	0.0010	0.0011
-7.0	-35.0	0.0131	-0.0046	0.0011	0.0004
-8.0	-80.0	0.0071	-0.0003	0.0009	0.0010
-8.0	-79.0	0.0073	-0.0003	0.0009	0.0010
-8.0	-78.0	0.0095	-0.0005	0.0037	0.0011
-8.0	-77.0	0.0106	0.0003	0.0038	0.0019
-8.0	-76.0	0.0134	-0.0004	0.0017	0.0021
-8.0	-75.0	0.0121	-0.0006	0.0006	0.0024
-8.0	-74.0	0.0122	-0.0009	0.0006	0.0024
-8.0	-73.0	0.0121	-0.0019	0.0006	0.0023
-8.0	-72.0	0.0117	-0.0015	0.0014	0.0017
-8.0	-71.0	0.0118	-0.0021	0.0006	0.0005
-8.0	-70.0	0.0118	-0.0017	0.0006	0.0007
-8.0	-69.0	0.0118	-0.0018	0.0006	0.0007
-8.0	-68.0	0.0116	-0.0023	0.0004	0.0007
-8.0	-67.0	0.0115	-0.0023	0.0003	0.0008
-8.0	-66.0	0.0116	-0.0027	0.0003	0.0008
-8.0	-65.0	0.0117	-0.0030	0.0003	0.0006
-8.0	-64.0	0.0119	-0.0032	0.0003	0.0006
-8.0	-63.0	0.0122	-0.0034	0.0003	0.0002
-8.0	-62.0	0.0123	-0.0034	0.0003	0.0002
-8.0	-61.0	0.0125	-0.0033	0.0003	0.0002
-8.0	-60.0	0.0125	-0.0033	0.0004	0.0002
-8.0	-59.0	0.0125	-0.0034	0.0004	0.0002
-8.0	-58.0	0.0126	-0.0035	0.0003	0.0001
-8.0	-57.0	0.0126	-0.0035	0.0003	0.0001
-8.0	-56.0	0.0127	-0.0036	0.0003	0.0001
-8.0	-55.0	0.0131	-0.0037	0.0003	0.0002
-8.0	-54.0	0.0131	-0.0037	0.0003	0.0002
-8.0	-53.0	0.0127	-0.0035	0.0005	0.0003
-8.0	-52.0	0.0130	-0.0038	0.0001	0.0002
-8.0	-51.0	0.0131	-0.0038	0.0000	0.0002
-8.0	-50.0	0.0133	-0.0038	0.0003	0.0002
-8.0	-49.0	0.0132	-0.0041	0.0004	0.0004
-8.0	-48.0	0.0132	-0.0042	0.0004	0.0004
-8.0	-47.0	0.0132	-0.0042	0.0004	0.0004
-8.0	-46.0	0.0132	-0.0044	0.0004	0.0003
-8.0	-45.0	0.0131	-0.0044	0.0001	0.0004
-8.0	-44.0	0.0131	-0.0045	0.0001	0.0004
-8.0	-43.0	0.0131	-0.0045	0.0001	0.0005
-8.0	-42.0	0.0130	-0.0045	0.0001	0.0005
-8.0	-41.0	0.0130	-0.0046	0.0001	0.0004
-8.0	-40.0	0.0129	-0.0046	0.0001	0.0003
-8.0	-39.0	0.0130	-0.0044	0.0002	0.0002
-8.0	-38.0	0.0131	-0.0053	0.0002	0.0011
-8.0	-37.0	0.0130	-0.0053	0.0004	0.0011
-8.0	-36.0	0.0131	-0.0046	0.0011	0.0004
-8.0	-35.0	0.0130	-0.0046	0.0011	0.0004
-9.0	-79.0	0.0073	-0.0002	0.0009	0.0010
-9.0	-78.0	0.0082	0.0008	0.0026	0.0015
-9.0	-77.0	0.0099	0.0004	0.0025	0.0020
-9.0	-76.0	0.0125	0.0011	0.0004	0.0021
-9.0	-75.0	0.0125	0.0004	0.0004	0.0021
-9.0	-74.0	0.0123	-0.0004	0.0006	0.0021
-9.0	-73.0	0.0123	-0.0013	0.0006	0.0019
-9.0	-72.0	0.0124	-0.0014	0.0006	0.0019
-9.0	-71.0	0.0118	-0.0020	0.0006	0.0005
-9.0	-70.0	0.0118	-0.0019	0.0006	0.0005
-9.0	-69.0	0.0114	-0.0020	0.0004	0.0005
-9.0	-68.0	0.0114	-0.0022	0.0003	0.0008
-9.0	-67.0	0.0115	-0.0022	0.0003	0.0008
-9.0	-66.0	0.0115	-0.0023	0.0003	0.0008
-9.0	-65.0	0.0118	-0.0029	0.0003	0.0006
-9.0	-64.0	0.0120	-0.0032	0.0003	0.0005
-9.0	-63.0	0.0123	-0.0033	0.0003	0.0002
-9.0	-62.0	0.0124	-0.0032	0.0003	0.0002
-9.0	-61.0	0.0125	-0.0032	0.0003	0.0002
-9.0	-60.0	0.0125	-0.0033	0.0004	0.0002
-9.0	-59.0	0.0127	-0.0033	0.0004	0.0002
-9.0	-58.0	0.0129	-0.0034	0.0004	0.0003
-9.0	-57.0	0.0129	-0.0036	0.0004	0.0001
-9.0	-56.0	0.0130	-0.0036	0.0004	0.0001
-9.0	-55.0	0.0130	-0.0036	0.0004	0.0001
-9.0	-54.0	0.0132	-0.0038	0.0002	0.0001
-9.0	-53.0	0.0132	-0.0038	0.0002	0.0001
-9.0	-52.0	0.0131	-0.0037	0.0001	0.0002
-9.0	-51.0	0.0131	-0.0038	0.0000	0.0002
-9.0	-50.0	0.0131	-0.0038	0.0000	0.0002
-9.0	-49.0	0.0131	-0.0038	0.0000	0.0002
-9.0	-48.0	0.0130	-0.0041	0.0002	0.0004
-9.0	-47.0	0.0130	-0.0043	0.0001	0.0003
-9.0	-46.0	0.0130	-0.0043	0.0001	0.0003
-9.0	-45.0	0.0131	-0.0046	0.0001	0.0002
-9.0	-44.0	0.0131	-0.0044	0.0001	0.0004
-9.0	-43.0	0.0131	-0.0045	0.0001	0.0004
-9.0	-42.0	0.0130	-0.0045	0.0001	0.0004
-9.0	-41.0	0.0130	-0.0045	0.0001	0.0003
-9.0	-40.0	0.0129	-0.0046	0.0001	0.0003
-9.0	-39.0	0.0130	-0.0045	0.0002	0.0003
-9.0	-38.0	0.0130	-0.0044	0.0002	0.0002
-9.0	-37.0	0.0130	-0.0045	0.0002	0.0002
-9.0	-36.0	0.0127	-0.0045	0.0002	0.0002
-9.0	-35.0	0.0132	-0.0044	0.0008	0.0003
-10.0	-79.0	0.0111	0.0052	0.0030	0.0073
-10.0	-78.0	0.0119	0.0090	0.0028	0.0081
-10.0	-77.0	0.0121	0.0088	0.0025	0.0079
-10.0	-76.0	0.0128	0.0053	0.0008	0.0073
-10.0	-75.0	0.0127	0.0012	0.0004	0.0021
-10.0	-74.0	0.0127	0.0010	0.0004	0.0022
-10.0	-73.0	0.0123	-0.0008	0.0006	0.0019
-10.0	-72.0	0.0122	0.0011	0.0005	0.0030
-10.0	-71.0	0.0115	-0.0004	0.0004	0.0021
-10.0	-70.0	0.0116	-0.0004	0.0004	0.0021
-10.0	-69.0	0.0113	-0.0018	0.0004	0.0005
-10.0	-68.0	0.0114	-0.0021	0.0003	0.0008
-10.0	-67.0	0.0115	-0.0021	0.0003	0.0008
-10.0	-66.0	0.0115	-0.0022	0.0003	0.0008
-10.0	-65.0	0.0116	-0.0022	0.0003	0.0008
-10.0	-64.0	0.0121	-0.0026	0.0005	0.0006
-10.0	-63.0	0.0122	-0.0029	0.0005	0.0005
-10.0	-62.0	0.0125	-0.0030	0.0003	0.0002
-10.0	-61.0	0.0123	-0.0033	0.0003	0.0002
-10.0	-60.0	0.0124	-0.0033	0.0004	0.0003
-10.0	-59.0	0.0125	-0.0033	0.0004	0.0003
-10.0	-58.0	0.0128	-0.0035	0.0004	0.0001
-10.0	-57.0	0.0129	-0.0035	0.0004	0.0001
-10.0	-56.0	0.0130	-0.0035	0.0004	0.0001
-10.0	-55.0	0.0131	-0.0038	0.0005	0.0003
-10.0	-54.0	0.0132	-0.0037	0.0002	0.0001
-10.0	-53.0	0.0135	-0.0034	0.0006	0.0008
-10.0	-52.0	0.0133	-0.0033	0.0006	0.0007
-10.0	-51.0	0.0131	-0.0037	0.0000	0.0002
-10.0	-50.0	0.0131	-0.0038	0.0000	0.0002
-10.0	-49.0	0.0131	-0.0038	0.0000	0.0002
-10.0	-48.0	0.0131	-0.0039	0.0001	0.0002
-10.0	-47.0	0.0130	-0.0041	0.0001	0.0004
-10.0	-46.0	0.0130	-0.0041	0.0001	0.0004
-10.0	-45.0	0.0132	-0.0042	0.0001	0.0004
-10.0	-44.0	0.0132	-0.0042	0.0001	0.0004
-10.0	-43.0	0.0132	-0.0044	0.0000	0.0002
-10.0	-42.0	0.0131	-0.0045	0.0000	0.0002
-10.0	-41.0	0.0130	-0.0046	0.0001	0.0002
-10.0	-40.0	0.0130	-0.0047	0.0001	0.0002
-10.0	-39.0	0.0129	-0.0048	0.0002	0.0001
-10.0	-38.0	0.0128	-0.0045	0.0001	0.0003
-10.0	-37.0	0.0129	-0.0045	0.0001	0.0002
-10.0	-36.0	0.0128	-0.0045	0.0001	0.0002
-11.0	-78.0	0.0119	0.0109	0.0028	0.0081
-11.0	-77.0	0.0136	0.0136	0.0006	0.0072
-11.0	-76.0	0.0132	0.0077	0.0007	0.0075
-11.0	-75.0	0.0127	0.0040	0.0003	0.0021
-11.0	-74.0	0.0128	0.0042	0.0003	0.0023
-11.0	-73.0	0.0123	0.0045	0.0005	0.0022
-11.0	-72.0	0.0124	0.0045	0.0005	0.0022
-11.0	-71.0	0.0117	0.0024	0.0006	0.0028
-11.0	-70.0	0.0118	0.0024	0.0006	0.0028
-11.0	-69.0	0.0114	-0.0003	0.0004	0.0017
-11.0	-68.0	0.0115	-0.0011	0.0005	0.0021
-11.0	-67.0	0.0115	-0.0020	0.0003	0.0008
-11.0	-66.0	0.0115	-0.0021	0.0003	0.0008
-11.0	-65.0	0.0116	-0.0019	0.0004	0.0006
-11.0	-64.0	0.0121	-0.0026	0.0005	0.0006
-11.0	-63.0	0.0122	-0.0026	0.0005	0.0006
-11.0	-62.0	0.0124	-0.0031	0.0004	0.0003
-11.0	-61.0	0.0123	-0.0032	0.0004	0.0003
-11.0	-60.0	0.0124	-0.0032	0.0004	0.0003
-11.0	-59.0	0.0124	-0.0033	0.0004	0.0003
-11.0	-58.0	0.0127	-0.0034	0.0004	0.0001
-11.0	-57.0	0.0129	-0.0034	0.0004	0.0001
-11.0	-56.0	0.0131	-0.0037	0.0004	0.0003
-11.0	-55.0	0.0134	-0.0038	0.0003	0.0003
-11.0	-54.0	0.0136	-0.0033	0.0005	0.0008
-11.0	-53.0	0.0136	-0.0031	0.0007	0.0008
-11.0	-52.0	0.0135	-0.0031	0.0007	0.0008
-11.0	-51.0	0.0131	-0.0037	0.0000	0.0002
-11.0	-50.0	0.0131	-0.0037	0.0000	0.0002
-11.0	-49.0	0.0131	-0.0038	0.0000	0.0002
-11.0	-48.0	0.0131	-0.0038	0.0000	0.0002
-11.0	-47.0	0.0131	-0.0039	0.0001	0.0003
-11.0	-46.0	0.0131	-0.0039	0.0001	0.0002
-11.0	-45.0	0.0130	-0.0039	0.0003	0.0002
-11.0	-44.0	0.0130	-0.0041	0.0003	0.0002
-11.0	-43.0	0.0131	-0.0042	0.0003	0.0003
-11.0	-42.0	0.0130	-0.0046	0.0002	0.0002
-11.0	-41.0	0.0129	-0.0045	0.0002	0.0002
-11.0	-40.0	0.0129	-0.0046	0.0002	0.0002
-11.0	-39.0	0.0127	-0.0043	0.0003	0.0004
-11.0	-38.0	0.0128	-0.0045	0.0001	0.0003
-11.0	-37.0	0.0127	-0.0047	0.0001	0.0002
-12.0	-78.0	0.0134	0.0127	0.0007	0.0078
-12.0	-77.0	0.0139	0.0170	0.0006	0.0062
-12.0	-76.0	0.0136	0.0132	0.0007	0.0078
-12.0	-75.0	0.0132	0.0100	0.0009	0.0071
-12.0	-74.0	0.0125	0.0052	0.0003	0.0023
-12.0	-73.0	0.0121	0.0054	0.0004	0.0020
-12.0	-72.0	0.0122	0.0054	0.0004	0.0020
-12.0	-71.0	0.0119	0.0027	0.0006	0.0024
-12.0	-70.0	0.0118	0.0025	0.0006	0.0028
-12.0	-69.0	0.0119	0.0012	0.0006	0.0018
-12.0	-68.0	0.0116	-0.0001	0.0007	0.0020
-12.0	-67.0	0.0115	-0.0019	0.0003	0.0008
-12.0	-66.0	0.0117	-0.0020	0.0005	0.0007
-12.0	-65.0	0.0118	-0.0020	0.0005	0.0007
-12.0	-64.0	0.0121	-0.0025	0.0005	0.0006
-12.0	-63.0	0.0120	-0.0026	0.0006	0.0006
-12.0	-62.0	0.0122	-0.0031	0.0004	0.0003
-12.0	-61.0	0.0123	-0.0031	0.0004	0.0003
-12.0	-60.0	0.0124	-0.0031	0.0004	0.0003
-12.0	-59.0	0.0123	-0.0033	0.0006	0.0004
-12.0	-58.0	0.0127	-0.0035	0.0005	0.0003
-12.0	-57.0	0.0131	-0.0036	0.0005	0.0003
-12.0	-56.0	0.0134	-0.0037	0.0003	0.0003
-12.0	-55.0	0.0134	-0.0038	0.0003	0.0003
-12.0	-54.0	0.0137	-0.0030	0.0005	0.0008
-12.0	-53.0	0.0134	-0.0034	0.0006	0.0008
-12.0	-52.0	0.0134	-0.0032	0.0008	0.0009
-12.0	-51.0	0.0134	-0.0033	0.0006	0.0007
-12.0	-50.0	0.0131	-0.0037	0.0000	0.0002
-12.0	-49.0	0.0131	-0.0037	0.0000	0.0002
-12.0	-48.0	0.0131	-0.0038	0.0001	0.0002
-12.0	-47.0	0.0132	-0.0036	0.0000	0.0002
-12.0	-46.0	0.0129	-0.0039	0.0003	0.0002
-12.0	-45.0	0.0130	-0.0039	0.0003	0.0002
-12.0	-44.0	0.0130	-0.0040	0.0003	0.0002
-12.0	-43.0	0.0130	-0.0040	0.0004	0.0002
-12.0	-42.0	0.0127	-0.0043	0.0003	0.0000
-12.0	-41.0	0.0128	-0.0042	0.0003	0.0004
-12.0	-40.0	0.0127	-0.0042	0.0003	0.0003
-12.0	-39.0	0.0127	-0.0041	0.0004	0.0003
-12.0	-38.0	0.0127	-0.0042	0.0004	0.0003
-12.0	-37.0	0.0127	-0.0044	0.0003	0.0003
-13.0	-77.0	0.0141	0.0179	0.0001	0.0016
-13.0	-76.0	0.0135	0.0140	0.0010	0.0045
-13.0	-75.0	0.0132	0.0085	0.0010	0.0054
-13.0	-74.0	0.0128	0.0083	0.0012	0.0043
-13.0	-73.0	0.0121	0.0055	0.0004	0.0020
-13.0	-72.0	0.0124	0.0056	0.0010	0.0036
-13.0	-71.0	0.0122	0.0040	0.0003	0.0014
-13.0	-70.0	0.0123	0.0040	0.0003	0.0014
-13.0	-69.0	0.0120	0.0018	0.0006	0.0018
-13.0	-68.0	0.0121	0.0003	0.0008	0.0016
-13.0	-67.0	0.0121	-0.0003	0.0009	0.0011
-13.0	-66.0	0.0120	-0.0005	0.0009	0.0011
-13.0	-65.0	0.0118	-0.0017	0.0006	0.0005
-13.0	-64.0	0.0119	-0.0025	0.0006	0.0006
-13.0	-63.0	0.0120	-0.0025	0.0006	0.0006
-13.0	-62.0	0.0120	-0.0029	0.0006	0.0003
-13.0	-61.0	0.0120	-0.0029	0.0005	0.0003
-13.0	-60.0	0.0119	-0.0031	0.0002	0.0002
-13.0	-59.0	0.0121	-0.0032	0.0004	0.0003
-13.0	-58.0	0.0131	-0.0036	0.0006	0.0004
-13.0	-57.0	0.0132	-0.0036	0.0006	0.0004
-13.0	-56.0	0.0134	-0.0037	0.0003	0.0003
-13.0	-55.0	0.0134	-0.0037	0.0003	0.0003
-13.0	-54.0	0.0140	-0.0032	0.0004	0.0010
-13.0	-53.0	0.0134	-0.0032	0.0007	0.0008
-13.0	-52.0	0.0134	-0.0032	0.0008	0.0009
-13.0	-51.0	0.0134	-0.0032	0.0007	0.0008
-13.0	-50.0	0.0131	-0.0037	0.0001	0.0002
-13.0	-49.0	0.0131	-0.0037	0.0001	0.0002
-13.0	-48.0	0.0130	-0.0037	0.0003	0.0002
-13.0	-47.0	0.0131	-0.0036	0.0001	0.0002
-13.0	-46.0	0.0129	-0.0039	0.0003	0.0002
-13.0	-45.0	0.0129	-0.0040	0.0003	0.0002
-13.0	-44.0	0.0128	-0.0040	0.0004	0.0002
-13.0	-43.0	0.0130	-0.0040	0.0004	0.0002
-13.0	-42.0	0.0127	-0.0043	0.0003	0.0000
-13.0	-41.0	0.0127	-0.0041	0.0003	0.0003
-13.0	-40.0	0.0127	-0.0042	0.0003	0.0003
-13.0	-39.0	0.0127	-0.0041	0.0004	0.0003
-13.0	-38.0	0.0127	-0.0042	0.0004	0.0003
-14.0	-77.0	0.0141	0.0179	0.0001	0.0016
-14.0	-76.0	0.0138	0.0161	0.0009	0.0045
-14.0	-75.0	0.0136	0.0119	0.0010	0.0032
-14.0	-74.0	0.0128	0.0087	0.0008	0.0025
-14.0	-73.0	0.0125	0.0066	0.0009	0.0034
-14.0	-72.0	0.0123	0.0056	0.0010	0.0035
-14.0	-71.0	0.0122	0.0042	0.0003	0.0014
-14.0	-70.0	0.0123	0.0041	0.0003	0.0014
-14.0	-69.0	0.0129	0.0020	0.0002	0.0010
-14.0	-68.0	0.0130	0.0019	0.0002	0.0010
-14.0	-67.0	0.0127	0.0012	0.0008	0.0015
-14.0	-66.0	0.0123	-0.0002	0.0002	0.0002
-14.0	-65.0	0.0127	0.0005	0.0009	0.0012
-14.0	-64.0	0.0119	-0.0024	0.0006	0.0006
-14.0	-63.0	0.0120	-0.0027	0.0006	0.0003
-14.0	-62.0	0.0119	-0.0030	0.0004	0.0003
-14.0	-61.0	0.0120	-0.0030	0.0004	0.0003
-14.0	-60.0	0.0121	-0.0031	0.0004	0.0003
-14.0	-59.0	0.0121	-0.0031	0.0004	0.0003
-14.0	-58.0	0.0127	-0.0035	0.0007	0.0004
-14.0	-57.0	0.0131	-0.0036	0.0006	0.0004
-14.0	-56.0	0.0134	-0.0037	0.0005	0.0004
-14.0	-55.0	0.0133	-0.0039	0.0005	0.0002
-14.0	-54.0	0.0133	-0.0031	0.0009	0.0010
